#plants2
# 1=year
# 2=month
# 3=day
# 4=simulation time
# 5=potential soil evaporation [mm/T]
# 6=potential transpiration of plants (including evaporation of interception) [mm/T]
# 7=evaporation of interception due "with energy leftover" from eva_soil [mm/T]
# 8=evaporation of interception plants [mm/T]
# 9=actual soil evaporation [mm/T]
#10=actual transpiration [mm/T]
#11=potential flux [mm/T]
#12=actual flux [mm/T]
#13=alphaAvg
year month  day time    eva_pot    trans_pot       i_soil     i_plants      eva_act   transp_act     flux_pot     flux_act     alphaAvg
2023  1 10  2447.00  1.80726E-02  1.99777E-03  0.00000E+00  0.00000E+00  1.80803E-02  1.99777E-03  1.80726E-02  1.80803E-02  1.00000E+00
2023  1 10  2448.00  1.66113E-02  1.84358E-03  0.00000E+00  0.00000E+00  1.66110E-02  1.84358E-03  1.66113E-02  1.66110E-02  1.00000E+00
2023  1 11  2449.00  1.97821E-02  2.20476E-03  0.00000E+00  0.00000E+00  1.97840E-02  2.20476E-03  1.97821E-02  1.97840E-02  1.00000E+00
2023  1 11  2450.00  2.64011E-02  2.95627E-03  0.00000E+00  0.00000E+00  2.64063E-02  2.95627E-03  2.64011E-02  2.64063E-02  1.00000E+00
2023  1 11  2451.00  2.42198E-02  2.72705E-03  0.00000E+00  0.00000E+00  2.42185E-02  2.72705E-03  2.42198E-02  2.42185E-02  1.00000E+00
2023  1 11  2452.00  2.80832E-02  3.18028E-03  0.00000E+00  0.00000E+00  2.80844E-02  3.18028E-03  2.80832E-02  2.80844E-02  1.00000E+00
2023  1 11  2453.00  2.29362E-02  2.61294E-03  2.29362E-02  2.61294E-03  1.55019E-06  0.00000E+00 -1.96404E+00 -1.96404E+00  1.00000E+00
2023  1 11  2454.00  1.52726E-02  1.75010E-03  1.52726E-02  1.75010E-03  5.30880E-06  0.00000E+00 -5.97425E+00 -5.97425E+00  1.00000E+00
2023  1 11  2455.00  1.66239E-02  1.91558E-03  1.66239E-02  1.91558E-03  3.79173E-05  0.00000E+00 -2.98279E+00 -2.98275E+00  1.00000E+00
2023  1 11  2456.00  1.45337E-02  1.68417E-03  1.45337E-02  1.68417E-03 -3.34127E-05  0.00000E+00 -4.98127E+00 -4.98130E+00  1.00000E+00
2023  1 11  2457.00  1.38156E-02  1.60995E-03  1.38156E-02  1.60995E-03 -1.66532E-05  0.00000E+00 -9.98359E+00 -9.98360E+00  1.00000E+00
2023  1 11  2458.00  1.41067E-02  1.65278E-03  1.41067E-02  1.65278E-03  1.39019E-05  0.00000E+00 -1.98439E+00 -1.98437E+00  1.00000E+00
2023  1 11  2459.00  1.96810E-02  2.31785E-03  1.88536E-02  2.31785E-03  8.40060E-04  0.00000E+00  8.27390E-04  8.40060E-04  1.00000E+00
2023  1 11  2460.00  2.60152E-02  3.07952E-03  0.00000E+00  0.00000E+00  2.60466E-02  3.07952E-03  2.60152E-02  2.60466E-02  1.00000E+00
2023  1 11  2461.00  4.18297E-02  4.97553E-03  0.00000E+00  0.00000E+00  4.18499E-02  4.97553E-03  4.18297E-02  4.18499E-02  1.00000E+00
2023  1 11  2462.00  5.94775E-02  7.10876E-03  0.00000E+00  0.00000E+00  5.94880E-02  7.10876E-03  5.94775E-02  5.94880E-02  1.00000E+00
2023  1 11  2463.00  4.85332E-02  5.83108E-03  0.00000E+00  0.00000E+00  4.85377E-02  5.83108E-03  4.85332E-02  4.85377E-02  1.00000E+00
2023  1 11  2464.00  3.71157E-02  4.48234E-03  0.00000E+00  0.00000E+00  3.71173E-02  4.48234E-03  3.71157E-02  3.71173E-02  1.00000E+00
2023  1 11  2465.00  2.41499E-02  2.93141E-03  0.00000E+00  0.00000E+00  2.41505E-02  2.93141E-03  2.41499E-02  2.41505E-02  1.00000E+00
2023  1 11  2466.00  2.30316E-02  2.80894E-03  0.00000E+00  0.00000E+00  2.30251E-02  2.80894E-03  2.30316E-02  2.30251E-02  1.00000E+00
2023  1 11  2467.00  2.41157E-02  2.95444E-03  0.00000E+00  0.00000E+00  2.41174E-02  2.95444E-03  2.41157E-02  2.41174E-02  1.00000E+00
2023  1 11  2468.00  2.18176E-02  2.68383E-03  0.00000E+00  0.00000E+00  2.18133E-02  2.68383E-03  2.18176E-02  2.18133E-02  1.00000E+00
2023  1 11  2469.00  2.18114E-02  2.69403E-03  0.00000E+00  0.00000E+00  2.18184E-02  2.69403E-03  2.18114E-02  2.18184E-02  1.00000E+00
2023  1 11  2470.00  2.68891E-02  3.33498E-03  0.00000E+00  0.00000E+00  2.68910E-02  3.33498E-03  2.68891E-02  2.68910E-02  1.00000E+00
2023  1 11  2471.00  2.65452E-02  3.30667E-03  0.00000E+00  0.00000E+00  2.65433E-02  3.30667E-03  2.65452E-02  2.65433E-02  1.00000E+00
2023  1 11  2472.00  2.11798E-02  2.65000E-03  0.00000E+00  0.00000E+00  2.11721E-02  2.65000E-03  2.11798E-02  2.11721E-02  1.00000E+00
2023  1 12  2473.00  1.86026E-02  2.33742E-03  0.00000E+00  0.00000E+00  1.86112E-02  2.33742E-03  1.86026E-02  1.86112E-02  1.00000E+00
2023  1 12  2474.00  1.66129E-02  2.09636E-03  0.00000E+00  0.00000E+00  1.66126E-02  2.09636E-03  1.66129E-02  1.66126E-02  1.00000E+00
2023  1 12  2475.00  1.67349E-02  2.12055E-03  0.00000E+00  0.00000E+00  1.67326E-02  2.12055E-03  1.67349E-02  1.67326E-02  1.00000E+00
2023  1 12  2476.00  2.08641E-02  2.65500E-03  2.08641E-02  2.65500E-03 -2.03921E-05  0.00000E+00 -9.60072E-01 -9.60093E-01  1.00000E+00
2023  1 12  2477.00  1.77727E-02  2.27171E-03  1.77727E-02  2.27171E-03 -1.88936E-05  0.00000E+00 -4.97631E+00 -4.97633E+00  1.00000E+00
2023  1 12  2478.00  1.83036E-02  2.34961E-03  1.83036E-02  2.34961E-03  1.47762E-06  0.00000E+00 -3.97979E+00 -3.97979E+00  1.00000E+00
2023  1 12  2479.00  2.05343E-02  2.64735E-03  2.05343E-02  2.64735E-03 -2.59070E-05  0.00000E+00 -1.59792E+01 -1.59792E+01  1.00000E+00
2023  1 12  2480.00  1.83459E-02  2.37511E-03  1.83459E-02  2.37511E-03 -3.87917E-06  0.00000E+00 -6.97666E+00 -6.97666E+00  1.00000E+00
2023  1 12  2481.00  1.83079E-02  2.38036E-03  1.83079E-02  2.38036E-03 -1.92089E-05  0.00000E+00 -7.97912E+00 -7.97913E+00  1.00000E+00
2023  1 12  2482.00  1.99884E-02  2.61058E-03  1.99884E-02  2.61058E-03 -1.84977E-05  0.00000E+00 -7.97914E+00 -7.97916E+00  1.00000E+00
2023  1 12  2483.00  2.13875E-02  2.80623E-03  2.13875E-02  2.80623E-03  1.37290E-05  0.00000E+00 -6.97722E+00 -6.97721E+00  1.00000E+00
2023  1 12  2484.00  3.19112E-02  4.20705E-03  3.19112E-02  4.20705E-03  3.07146E-06  0.00000E+00 -2.97562E+00 -2.97562E+00  1.00000E+00
2023  1 12  2485.00  3.70191E-02  4.90500E-03  3.65706E-02  4.90500E-03  4.43867E-04  0.00000E+00 -9.63238E-01 -9.63243E-01  1.00000E+00
2023  1 12  2486.00  2.79781E-02  3.72654E-03  2.79781E-02  3.72654E-03 -1.69626E-05  0.00000E+00 -5.95832E+00 -5.95834E+00  1.00000E+00
2023  1 12  2487.00  3.11717E-02  4.17351E-03  5.80215E-03  4.17351E-03  2.53563E-02  0.00000E+00  2.53696E-02  2.53563E-02  1.00000E+00
2023  1 12  2488.00  2.43623E-02  3.27923E-03  2.43623E-02  3.27923E-03 -8.67992E-07  0.00000E+00 -1.95791E+00 -1.95791E+00  1.00000E+00
2023  1 12  2489.00  2.35124E-02  3.18163E-03  1.12709E-02  3.18163E-03  1.22350E-02  0.00000E+00  1.22415E-02  1.22350E-02  1.00000E+00
2023  1 12  2490.00  2.50278E-02  3.40508E-03  0.00000E+00  0.00000E+00  2.50780E-02  3.40508E-03  2.50278E-02  2.50780E-02  1.00000E+00
2023  1 12  2491.00  2.34650E-02  3.21009E-03  2.34650E-02  3.21009E-03 -1.50200E-05  0.00000E+00 -2.95726E+00 -2.95727E+00  1.00000E+00
2023  1 12  2492.00  1.98705E-02  2.73320E-03  1.33317E-02  2.73320E-03  6.51903E-03  0.00000E+00  6.53875E-03  6.51903E-03  1.00000E+00
2023  1 12  2493.00  2.12048E-02  2.93263E-03  2.12048E-02  2.93263E-03 -9.25200E-06  0.00000E+00 -2.95682E+00 -2.95683E+00  1.00000E+00
2023  1 12  2494.00  2.02361E-02  2.81361E-03  1.62279E-02  2.81361E-03  3.99360E-03  0.00000E+00  4.00825E-03  3.99360E-03  1.00000E+00
2023  1 12  2495.00  1.45717E-02  2.03700E-03  1.45717E-02  2.03700E-03  2.79898E-06  0.00000E+00 -2.95638E+00 -2.95638E+00  1.00000E+00
2023  1 12  2496.00  1.25565E-02  1.76436E-03  1.25565E-02  1.76436E-03 -1.48889E-05  0.00000E+00  0.00000E+00 -1.48889E-05  1.00000E+00
2023  1 13  2497.00  1.06217E-02  1.50015E-03  1.06217E-02  1.50015E-03  1.09010E-05  0.00000E+00 -2.96865E+00 -2.96864E+00  1.00000E+00
2023  1 13  2498.00  1.55637E-02  2.20923E-03  1.55637E-02  2.20923E-03  4.07905E-06  0.00000E+00 -9.87670E-01 -9.87666E-01  1.00000E+00
2023  1 13  2499.00  2.51677E-02  3.59059E-03  2.51677E-02  3.59059E-03 -1.70452E-05  0.00000E+00 -3.98202E+00 -3.98203E+00  1.00000E+00
2023  1 13  2500.00  1.71466E-02  2.45750E-03  1.32390E-02  2.45750E-03  3.91401E-03  0.00000E+00  3.90758E-03  3.91401E-03  1.00000E+00
2023  1 13  2501.00  1.91048E-02  2.74953E-03  0.00000E+00  0.00000E+00  1.91694E-02  2.74953E-03  1.91048E-02  1.91694E-02  1.00000E+00
2023  1 13  2502.00  1.89033E-02  2.73140E-03  0.00000E+00  0.00000E+00  1.89022E-02  2.73140E-03  1.89033E-02  1.89022E-02  1.00000E+00
2023  1 13  2503.00  2.47549E-02  3.59077E-03  0.00000E+00  0.00000E+00  2.47735E-02  3.59077E-03  2.47549E-02  2.47735E-02  1.00000E+00
2023  1 13  2504.00  2.43643E-02  3.54814E-03  0.00000E+00  0.00000E+00  2.43620E-02  3.54814E-03  2.43643E-02  2.43620E-02  1.00000E+00
2023  1 13  2505.00  2.13406E-02  3.12021E-03  0.00000E+00  0.00000E+00  2.13544E-02  3.12021E-03  2.13406E-02  2.13544E-02  1.00000E+00
2023  1 13  2506.00  3.17643E-02  4.66151E-03  0.00000E+00  0.00000E+00  3.17566E-02  4.66151E-03  3.17643E-02  3.17566E-02  1.00000E+00
2023  1 13  2507.00  5.03604E-02  7.41945E-03  0.00000E+00  0.00000E+00  5.03699E-02  7.41945E-03  5.03604E-02  5.03699E-02  1.00000E+00
2023  1 13  2508.00  5.65216E-02  8.36399E-03  0.00000E+00  0.00000E+00  5.65175E-02  8.36399E-03  5.65216E-02  5.65175E-02  1.00000E+00
2023  1 13  2509.00  4.89812E-02  7.28210E-03  0.00000E+00  0.00000E+00  4.89955E-02  7.28210E-03  4.89812E-02  4.89955E-02  1.00000E+00
2023  1 13  2510.00  4.50560E-02  6.73009E-03  0.00000E+00  0.00000E+00  4.50550E-02  6.73009E-03  4.50560E-02  4.50550E-02  1.00000E+00
2023  1 13  2511.00  2.97907E-02  4.46999E-03  2.97907E-02  4.46999E-03 -2.08608E-05  0.00000E+00 -2.95340E+00 -2.95342E+00  1.00000E+00
2023  1 13  2512.00  2.53550E-02  3.81952E-03  8.52048E-03  3.81952E-03  1.68564E-02  0.00000E+00  1.68345E-02  1.68564E-02  1.00000E+00
2023  1 13  2513.00  1.91399E-02  2.89443E-03  0.00000E+00  0.00000E+00  1.91525E-02  2.89443E-03  1.91399E-02  1.91525E-02  1.00000E+00
2023  1 13  2514.00  2.00072E-02  3.03718E-03  2.00072E-02  3.03718E-03 -3.53165E-05  0.00000E+00 -9.52890E-01 -9.52925E-01  1.00000E+00
2023  1 13  2515.00  2.07704E-02  3.16508E-03  2.07704E-02  3.16508E-03 -2.03294E-05  0.00000E+00 -9.76788E-01 -9.76808E-01  1.00000E+00
2023  1 13  2516.00  2.58907E-02  3.96112E-03  1.93810E-02  3.96112E-03  6.51884E-03  0.00000E+00  6.50979E-03  6.51884E-03  1.00000E+00
2023  1 13  2517.00  2.64644E-02  4.06614E-03  0.00000E+00  0.00000E+00  2.64612E-02  4.06614E-03  2.64644E-02  2.64612E-02  1.00000E+00
2023  1 13  2518.00  2.44896E-02  3.77877E-03  0.00000E+00  0.00000E+00  2.44875E-02  3.77877E-03  2.44896E-02  2.44875E-02  1.00000E+00
2023  1 13  2519.00  2.54310E-02  3.94042E-03  0.00000E+00  0.00000E+00  2.54253E-02  3.94042E-03  2.54310E-02  2.54253E-02  1.00000E+00
2023  1 13  2520.00  2.22266E-02  3.45844E-03  0.00000E+00  0.00000E+00  2.22072E-02  3.45844E-03  2.22266E-02  2.22072E-02  1.00000E+00
2023  1 14  2521.00  1.79778E-02  2.80854E-03  0.00000E+00  0.00000E+00  1.79975E-02  2.80854E-03  1.79778E-02  1.79975E-02  1.00000E+00
2023  1 14  2522.00  1.41191E-02  2.21409E-03  0.00000E+00  0.00000E+00  1.41176E-02  2.21409E-03  1.41191E-02  1.41176E-02  1.00000E+00
2023  1 14  2523.00  1.44840E-02  2.27935E-03  0.00000E+00  0.00000E+00  1.44765E-02  2.27935E-03  1.44840E-02  1.44765E-02  1.00000E+00
2023  1 14  2524.00  1.41154E-02  2.22908E-03  0.00000E+00  0.00000E+00  1.40955E-02  2.22908E-03  1.41154E-02  1.40955E-02  1.00000E+00
2023  1 14  2525.00  1.75769E-02  2.78458E-03  0.00000E+00  0.00000E+00  1.75889E-02  2.78458E-03  1.75769E-02  1.75889E-02  1.00000E+00
2023  1 14  2526.00  1.55165E-02  2.46644E-03  0.00000E+00  0.00000E+00  1.55155E-02  2.46644E-03  1.55165E-02  1.55155E-02  1.00000E+00
2023  1 14  2527.00  1.70744E-02  2.72286E-03  0.00000E+00  0.00000E+00  1.70687E-02  2.72286E-03  1.70744E-02  1.70687E-02  1.00000E+00
2023  1 14  2528.00  2.24774E-02  3.59533E-03  0.00000E+00  0.00000E+00  2.24808E-02  3.59533E-03  2.24774E-02  2.24808E-02  1.00000E+00
2023  1 14  2529.00  1.95502E-02  3.13797E-03  0.00000E+00  0.00000E+00  1.95492E-02  3.13797E-03  1.95502E-02  1.95492E-02  1.00000E+00
2023  1 14  2530.00  2.35609E-02  3.79560E-03  0.00000E+00  0.00000E+00  2.35591E-02  3.79560E-03  2.35609E-02  2.35591E-02  1.00000E+00
2023  1 14  2531.00  2.77907E-02  4.49491E-03  0.00000E+00  0.00000E+00  2.77851E-02  4.49491E-03  2.77907E-02  2.77851E-02  1.00000E+00
2023  1 14  2532.00  2.94407E-02  4.78344E-03  2.94407E-02  4.78344E-03  8.37954E-06  0.00000E+00 -3.94982E+00 -3.94981E+00  1.00000E+00
2023  1 14  2533.00  2.41261E-02  3.93908E-03  2.41261E-02  3.93908E-03 -1.52460E-05  0.00000E+00 -9.96555E+00 -9.96556E+00  1.00000E+00
2023  1 14  2534.00  2.81043E-02  4.61011E-03  2.81043E-02  4.61011E-03  7.53181E-07  0.00000E+00 -3.97172E+00 -3.97171E+00  1.00000E+00
2023  1 14  2535.00  2.78554E-02  4.59190E-03  2.78554E-02  4.59190E-03 -1.97551E-05  0.00000E+00 -4.96705E+00 -4.96707E+00  1.00000E+00
2023  1 14  2536.00  2.92564E-02  4.84782E-03  2.92564E-02  4.84782E-03  1.33930E-05  0.00000E+00 -9.67309E-01 -9.67295E-01  1.00000E+00
2023  1 14  2537.00  3.24314E-02  5.40335E-03  1.16000E-02  5.40335E-03  2.08554E-02  0.00000E+00  2.08314E-02  2.08554E-02  1.00000E+00
2023  1 14  2538.00  3.12660E-02  5.23921E-03  0.00000E+00  0.00000E+00  3.12946E-02  5.23921E-03  3.12660E-02  3.12946E-02  1.00000E+00
2023  1 14  2539.00  2.61348E-02  4.40507E-03  2.61348E-02  4.40507E-03 -2.29633E-05  0.00000E+00 -9.48078E-01 -9.48101E-01  1.00000E+00
2023  1 14  2540.00  2.57359E-02  4.36372E-03  1.70182E-02  4.36372E-03  8.73086E-03  0.00000E+00  8.71772E-03  8.73086E-03  1.00000E+00
2023  1 14  2541.00  1.98501E-02  3.38678E-03  0.00000E+00  0.00000E+00  1.98560E-02  3.38678E-03  1.98501E-02  1.98560E-02  1.00000E+00
2023  1 14  2542.00  1.49627E-02  2.56858E-03  1.49627E-02  2.56858E-03  7.78197E-02  0.00000E+00 -1.59472E+01 -1.58694E+01  1.00000E+00
2023  1 14  2543.00  1.41652E-02  2.44578E-03  1.41652E-02  2.44578E-03  0.00000E+00  0.00000E+00 -6.98219E+00 -7.06003E+00  1.00000E+00
2023  1 14  2544.00  1.96785E-02  3.41553E-03  1.96785E-02  3.41553E-03 -2.58956E-06  0.00000E+00 -7.98313E+00 -7.98313E+00  1.00000E+00
2023  1 15  2545.00  1.91247E-02  3.33386E-03  1.91247E-02  3.33386E-03 -9.16256E-06  0.00000E+00 -9.76691E-01 -9.76700E-01  1.00000E+00
2023  1 15  2546.00  1.55387E-02  2.71805E-03  1.55387E-02  2.71805E-03  8.45192E-06  0.00000E+00 -1.97737E+00 -1.97736E+00  1.00000E+00
2023  1 15  2547.00  1.51014E-02  2.64934E-03  1.51014E-02  2.64934E-03 -7.89051E-06  0.00000E+00  0.00000E+00 -7.89051E-06  1.00000E+00
2023  1 15  2548.00  1.54955E-02  2.72674E-03  1.49996E-02  2.72674E-03  5.29949E-04  0.00000E+00  4.95963E-04  5.29949E-04  1.00000E+00
2023  1 15  2549.00  1.72075E-02  3.03711E-03  0.00000E+00  0.00000E+00  1.72405E-02  3.03711E-03  1.72075E-02  1.72405E-02  1.00000E+00
2023  1 15  2550.00  1.59663E-02  2.82668E-03  0.00000E+00  0.00000E+00  1.59780E-02  2.82668E-03  1.59663E-02  1.59780E-02  1.00000E+00
2023  1 15  2551.00  1.91927E-02  3.40816E-03  0.00000E+00  0.00000E+00  1.91873E-02  3.40816E-03  1.91927E-02  1.91873E-02  1.00000E+00
2023  1 15  2552.00  1.72112E-02  3.06535E-03  0.00000E+00  0.00000E+00  1.72097E-02  3.06535E-03  1.72112E-02  1.72097E-02  1.00000E+00
2023  1 15  2553.00  1.54933E-02  2.76713E-03  1.54933E-02  2.76713E-03 -2.15997E-05  0.00000E+00 -4.94522E+00 -4.94525E+00  1.00000E+00
2023  1 15  2554.00  1.39473E-02  2.49752E-03  1.39473E-02  2.49752E-03 -1.86440E-05  0.00000E+00 -6.98161E+00 -6.98163E+00  1.00000E+00
2023  1 15  2555.00  3.04911E-02  5.47087E-03  3.04911E-02  5.47087E-03  2.89840E-06  0.00000E+00  0.00000E+00  2.89840E-06  1.00000E+00
2023  1 15  2556.00  5.11970E-02  9.21122E-03  0.00000E+00  2.50140E-03  5.12161E-02  6.70981E-03  5.11970E-02  5.12161E-02  1.00000E+00
2023  1 15  2557.00  4.74318E-02  8.56133E-03  0.00000E+00  0.00000E+00  4.74650E-02  8.56133E-03  4.74318E-02  4.74650E-02  1.00000E+00
2023  1 15  2558.00  5.15101E-02  9.32837E-03  0.00000E+00  0.00000E+00  5.15215E-02  9.32837E-03  5.15101E-02  5.15215E-02  1.00000E+00
2023  1 15  2559.00  4.87600E-02  8.86057E-03  0.00000E+00  0.00000E+00  4.87659E-02  8.86057E-03  4.87600E-02  4.87659E-02  1.00000E+00
2023  1 15  2560.00  3.27769E-02  5.97795E-03  0.00000E+00  0.00000E+00  3.27716E-02  5.97795E-03  3.27769E-02  3.27716E-02  1.00000E+00
2023  1 15  2561.00  2.71378E-02  4.96631E-03  0.00000E+00  0.00000E+00  2.71511E-02  4.96631E-03  2.71378E-02  2.71511E-02  1.00000E+00
2023  1 15  2562.00  2.77109E-02  5.08744E-03  0.00000E+00  0.00000E+00  2.77269E-02  5.08744E-03  2.77109E-02  2.77269E-02  1.00000E+00
2023  1 15  2563.00  2.15603E-02  3.97073E-03  0.00000E+00  0.00000E+00  2.15595E-02  3.97073E-03  2.15603E-02  2.15595E-02  1.00000E+00
2023  1 15  2564.00  1.57476E-02  2.90871E-03  0.00000E+00  0.00000E+00  1.57466E-02  2.90871E-03  1.57476E-02  1.57466E-02  1.00000E+00
2023  1 15  2565.00  2.21719E-02  4.10630E-03  0.00000E+00  0.00000E+00  2.21759E-02  4.10630E-03  2.21719E-02  2.21759E-02  1.00000E+00
2023  1 15  2566.00  2.28660E-02  4.24761E-03  0.00000E+00  0.00000E+00  2.28676E-02  4.24761E-03  2.28660E-02  2.28676E-02  1.00000E+00
2023  1 15  2567.00  1.75663E-02  3.27326E-03  0.00000E+00  0.00000E+00  1.75710E-02  3.27326E-03  1.75663E-02  1.75710E-02  1.00000E+00
2023  1 15  2568.00  1.68506E-02  3.14812E-03  0.00000E+00  0.00000E+00  1.68508E-02  3.14812E-03  1.68506E-02  1.68508E-02  1.00000E+00
2023  1 16  2569.00  1.63889E-02  3.07013E-03  0.00000E+00  0.00000E+00  1.63932E-02  3.07013E-03  1.63889E-02  1.63932E-02  1.00000E+00
2023  1 16  2570.00  1.24443E-02  2.33748E-03  0.00000E+00  0.00000E+00  1.24390E-02  2.33748E-03  1.24443E-02  1.24390E-02  1.00000E+00
2023  1 16  2571.00  1.13475E-02  2.13642E-03  0.00000E+00  0.00000E+00  1.13538E-02  2.13642E-03  1.13475E-02  1.13538E-02  1.00000E+00
2023  1 16  2572.00  9.24517E-03  1.74433E-03  0.00000E+00  0.00000E+00  9.24477E-03  1.74433E-03  9.24517E-03  9.24477E-03  1.00000E+00
2023  1 16  2573.00  9.37981E-03  1.77227E-03  0.00000E+00  0.00000E+00  9.37508E-03  1.77227E-03  9.37981E-03  9.37508E-03  1.00000E+00
2023  1 16  2574.00  9.01350E-03  1.70529E-03  0.00000E+00  0.00000E+00  9.01925E-03  1.70529E-03  9.01350E-03  9.01925E-03  1.00000E+00
2023  1 16  2575.00  1.24329E-02  2.35552E-03  0.00000E+00  0.00000E+00  1.24345E-02  2.35552E-03  1.24329E-02  1.24345E-02  1.00000E+00
2023  1 16  2576.00  1.97772E-02  3.75376E-03  0.00000E+00  0.00000E+00  1.97743E-02  3.75376E-03  1.97772E-02  1.97743E-02  1.00000E+00
2023  1 16  2577.00  1.88397E-02  3.58445E-03  1.88397E-02  3.58445E-03 -2.84117E-05  0.00000E+00 -9.41943E-01 -9.41971E-01  1.00000E+00
2023  1 16  2578.00  1.72120E-02  3.28221E-03  1.72120E-02  3.28221E-03 -7.65337E-06  0.00000E+00 -9.77455E-01 -9.77462E-01  1.00000E+00
2023  1 16  2579.00  2.02045E-02  3.86073E-03  2.02045E-02  3.86073E-03  1.50359E-05  0.00000E+00  0.00000E+00  1.50359E-05  1.00000E+00
2023  1 16  2580.00  3.94423E-02  7.55211E-03  6.06691E-03  7.55211E-03  3.33955E-02  0.00000E+00  3.33754E-02  3.33955E-02  1.00000E+00
2023  1 16  2581.00  4.77624E-02  9.16966E-03  0.00000E+00  0.00000E+00  4.77860E-02  9.16966E-03  4.77624E-02  4.77860E-02  1.00000E+00
2023  1 16  2582.00  3.49162E-02  6.72594E-03  0.00000E+00  0.00000E+00  3.49127E-02  6.72594E-03  3.49162E-02  3.49127E-02  1.00000E+00
2023  1 16  2583.00  2.56698E-02  4.96047E-03  0.00000E+00  0.00000E+00  2.56754E-02  4.96047E-03  2.56698E-02  2.56754E-02  1.00000E+00
2023  1 16  2584.00  1.71287E-02  3.31906E-03  0.00000E+00  0.00000E+00  1.71287E-02  3.31906E-03  1.71287E-02  1.71287E-02  1.00000E+00
2023  1 16  2585.00  1.42612E-02  2.76998E-03  0.00000E+00  0.00000E+00  1.42509E-02  2.76998E-03  1.42612E-02  1.42509E-02  1.00000E+00
2023  1 16  2586.00  1.34175E-02  2.61241E-03  1.34175E-02  2.61241E-03 -2.16227E-05  0.00000E+00 -9.40701E-01 -9.40723E-01  1.00000E+00
2023  1 16  2587.00  1.17650E-02  2.29615E-03  1.17650E-02  2.29615E-03  2.63763E-05  0.00000E+00  0.00000E+00  2.63763E-05  1.00000E+00
2023  1 16  2588.00  7.17570E-03  1.40372E-03  7.17570E-03  1.40372E-03 -2.63485E-05  0.00000E+00 -9.96965E+00 -9.96968E+00  1.00000E+00
2023  1 16  2589.00  8.06154E-03  1.58000E-03  8.06154E-03  1.58000E-03 -2.19535E-05  0.00000E+00 -5.99132E+00 -5.99134E+00  1.00000E+00
2023  1 16  2590.00  9.86944E-03  1.93742E-03  9.86944E-03  1.93742E-03  4.80531E-06  0.00000E+00 -9.90271E-01 -9.90267E-01  1.00000E+00
2023  1 16  2591.00  8.37397E-03  1.64663E-03  8.37397E-03  1.64663E-03 -5.77160E-06  0.00000E+00 -1.98810E+00 -1.98811E+00  1.00000E+00
2023  1 16  2592.00  9.60223E-03  1.89065E-03  9.60223E-03  1.89065E-03  1.35673E-05  0.00000E+00  0.00000E+00  1.35673E-05  1.00000E+00
2023  1 17  2593.00  8.85729E-03  1.74630E-03  8.85729E-03  1.74630E-03  2.97943E-05  0.00000E+00  0.00000E+00  2.97943E-05  1.00000E+00
2023  1 17  2594.00  1.04705E-02  2.06658E-03  1.04705E-02  2.06658E-03  1.84902E-05  0.00000E+00  0.00000E+00  1.84902E-05  1.00000E+00
2023  1 17  2595.00  1.03950E-02  2.05414E-03  1.03950E-02  2.05414E-03  1.24007E-05  0.00000E+00  0.00000E+00  1.24007E-05  1.00000E+00
2023  1 17  2596.00  9.57124E-03  1.89324E-03  8.41951E-04  1.89324E-03  8.73517E-03  0.00000E+00  8.72929E-03  8.73517E-03  1.00000E+00
2023  1 17  2597.00  1.18783E-02  2.35122E-03  0.00000E+00  0.00000E+00  1.18810E-02  2.35122E-03  1.18783E-02  1.18810E-02  1.00000E+00
2023  1 17  2598.00  1.03242E-02  2.04515E-03  0.00000E+00  0.00000E+00  1.03262E-02  2.04515E-03  1.03242E-02  1.03262E-02  1.00000E+00
2023  1 17  2599.00  1.05154E-02  2.08407E-03  0.00000E+00  0.00000E+00  1.05172E-02  2.08407E-03  1.05154E-02  1.05172E-02  1.00000E+00
2023  1 17  2600.00  9.66511E-03  1.91639E-03  0.00000E+00  0.00000E+00  9.66551E-03  1.91639E-03  9.66511E-03  9.66551E-03  1.00000E+00
2023  1 17  2601.00  9.10965E-03  1.80699E-03  0.00000E+00  0.00000E+00  9.11317E-03  1.80699E-03  9.10965E-03  9.11317E-03  1.00000E+00
2023  1 17  2602.00  1.67068E-02  3.31402E-03  0.00000E+00  0.00000E+00  1.66994E-02  3.31402E-03  1.67068E-02  1.66994E-02  1.00000E+00
2023  1 17  2603.00  3.10927E-02  6.16795E-03  0.00000E+00  0.00000E+00  3.11073E-02  6.16795E-03  3.10927E-02  3.11073E-02  1.00000E+00
2023  1 17  2604.00  4.28424E-02  8.50430E-03  0.00000E+00  0.00000E+00  4.28480E-02  8.50430E-03  4.28424E-02  4.28480E-02  1.00000E+00
2023  1 17  2605.00  4.68651E-02  9.31422E-03  0.00000E+00  0.00000E+00  4.68757E-02  9.31422E-03  4.68651E-02  4.68757E-02  1.00000E+00
2023  1 17  2606.00  2.09872E-02  4.17753E-03  0.00000E+00  0.00000E+00  2.09961E-02  4.17753E-03  2.09872E-02  2.09961E-02  1.00000E+00
2023  1 17  2607.00  3.07292E-02  6.12472E-03  0.00000E+00  0.00000E+00  3.07325E-02  6.12472E-03  3.07292E-02  3.07325E-02  1.00000E+00
2023  1 17  2608.00  2.47256E-02  4.93580E-03  0.00000E+00  0.00000E+00  2.47296E-02  4.93580E-03  2.47256E-02  2.47296E-02  1.00000E+00
